session,window_start_s,window_end_s,label,label_int,eye_distance_left,eye_distance_right,action_left,action_right,TP9_bp_delta,TP9_bp_theta,TP9_bp_alpha,TP9_bp_beta,TP9_bp_gamma,TP9_bp_emg,TP9_mean,TP9_std,TP9_rms,TP9_mav,TP9_peak2peak,TP9_var,TP9_kurtosis,TP9_skewness,TP9_zcr,TP9_iemg,AF7_bp_delta,AF7_bp_theta,AF7_bp_alpha,AF7_bp_beta,AF7_bp_gamma,AF7_bp_emg,AF7_mean,AF7_std,AF7_rms,AF7_mav,AF7_peak2peak,AF7_var,AF7_kurtosis,AF7_skewness,AF7_zcr,AF7_iemg,AF8_bp_delta,AF8_bp_theta,AF8_bp_alpha,AF8_bp_beta,AF8_bp_gamma,AF8_bp_emg,AF8_mean,AF8_std,AF8_rms,AF8_mav,AF8_peak2peak,AF8_var,AF8_kurtosis,AF8_skewness,AF8_zcr,AF8_iemg,TP10_bp_delta,TP10_bp_theta,TP10_bp_alpha,TP10_bp_beta,TP10_bp_gamma,TP10_bp_emg,TP10_mean,TP10_std,TP10_rms,TP10_mav,TP10_peak2peak,TP10_var,TP10_kurtosis,TP10_skewness,TP10_zcr,TP10_iemg
Jaiden,13.728,13.978,neutral,0,0.18497339014063552,0.1896596569164557,NEUTRAL,NEUTRAL,0.0,0.0,0.0,1571.1976861977444,10680.41085363333,1545.2327610519244,40728.06864342912,145.4302175178952,40728.328290908794,40728.06864342912,514.2018811943344,21149.948167302307,-1.092216830015447,0.20587237422868276,0.0,1954947.2948845979,0.0,0.0,0.0,1574.1070854719794,10398.296081420822,1622.409611598728,21900.92932741992,215.55788828474428,21901.990106103225,21900.92932741992,839.2409490634163,46465.20320177829,-0.7918650033189465,-0.032078325745329005,0.0,1051244.6077161562,0.0,0.0,0.0,1539.2210779693642,10586.351345121879,1543.1841322543228,32831.627132788555,144.96230995965902,32831.94715909744,32831.627132788555,519.4768928857957,21014.07130884026,-1.0880600938001275,0.17440770394290997,0.0,1575918.1023738505,0.0,0.0,0.0,1591.9892661634299,10707.058059544106,1527.9121386722163,18964.539214466717,133.324333176908,18965.007856440843,18964.539214466717,456.84730492201925,17775.37781706717,-1.2552914349531992,0.10174480141275465,0.0,910297.8822944025
Jaiden,13.772,14.022,looking_down,2,0.14185069353909893,0.14935684561432852,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,902.9505623240145,9438.850006623126,2781.073938882981,40762.48520761552,146.7489374337233,40762.74936203043,40762.48520761552,509.73153230326716,21535.250637926838,-1.2314665123543604,0.07478189250321648,0.0,1956599.289965545,0.0,0.0,0.0,981.2257791993554,9208.391683494345,2794.384755711373,21988.906259257346,197.7510853675337,21989.79545084881,21988.906259257346,744.6483665285486,39105.4917640376,-0.9450725422813706,-0.12600522907081926,0.0,1055467.5004443526,0.0,0.0,0.0,857.4245955128024,9328.343014631335,2770.8597255870864,32863.87045548802,142.1364672239563,32864.17782465299,32863.87045548802,496.521651330193,20202.775314906798,-1.2629694309166046,0.06573186694263983,0.0,1577465.781863425,0.0,0.0,0.0,802.1066871817943,9356.212890552502,2780.168291710296,18955.459283943095,128.88678244080955,18955.89745878344,18955.459283943095,418.7152288812649,16611.80268794457,-1.3336509225619044,0.003245613891386806,0.0,909862.0456292685
Jaiden,13.816,14.066,looking_down,2,0.09737399863349355,0.10796532169998856,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,598.0486793214925,8657.505674776317,3780.72374482592,40801.281891377046,144.9715726092252,40801.53944076715,40801.281891377046,543.214445497324,21016.756864791856,-1.1984298210816255,0.028874857469062154,0.0,1917660.248894721,0.0,0.0,0.0,593.385569490531,8545.26874639056,3773.86593523428,22069.89799353723,170.66034672417163,22070.557818031753,22069.89799353723,710.2266800673751,29124.953944014476,-0.7089698164341263,-0.1382709647411615,0.0,1037285.2056962498,0.0,0.0,0.0,503.26851549433263,8599.264090578876,3759.2679985660907,32896.99597855531,139.16815506812029,32897.290347207454,32896.99597855531,499.11445368700515,19367.77538506437,-1.326777539518263,0.027050502081027702,0.0,1546158.8109920996,0.0,0.0,0.0,462.258409752781,8592.893163659699,3777.901605306749,18958.66214228975,132.7668736966877,18959.12701756708,18958.66214228975,428.2594237636804,17627.04275119222,-1.4021258011284934,0.033882180259654025,0.0,891057.1206876183
Jaiden,13.86,14.11,looking_down,2,0.06684420200138816,0.07821577415361411,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,547.3672301453147,9574.339310178977,3719.8511074907474,40831.489560654845,143.99010269573137,40831.74344663157,40831.489560654845,503.3389333890591,20733.149674327262,-1.1895920981676205,-0.0073744964390693975,0.0,1919080.0093507778,0.0,0.0,0.0,522.7952376756972,9512.860547913975,3718.5352197440016,22124.00871344934,157.542661313976,22124.569628422523,22124.00871344934,588.7673006972436,24819.690133890148,-1.0486352983232996,-0.04711202193195236,0.0,1039828.4095321189,0.0,0.0,0.0,499.5826759613981,9592.898877626132,3704.653066410534,32919.229306321904,137.7520790055321,32919.51752011978,32919.229306321904,464.29043582563463,18975.635270346356,-1.2699244786879185,-0.006308334412552608,0.0,1547203.7773971295,0.0,0.0,0.0,458.95072043696194,9613.237364353738,3697.641720594383,18964.330925138845,132.15955714330389,18964.79141954168,18964.330925138845,428.2594237636804,17466.148544314205,-1.2888565344301584,-0.041670097793759596,0.0,891323.5534815257
Jaiden,13.904,14.154,looking_down,2,0.04946719578394645,0.057303510597718973,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,857.2603785780249,12848.186584583611,2359.3229959844293,40863.20430819177,139.83280496754364,40863.443559572515,40863.20430819177,489.2796861266688,19553.213345091095,-1.180977817377479,-0.13114389270525972,0.0,1920570.6024850134,0.0,0.0,0.0,805.7238268310614,12866.902621810492,2395.171331354082,22168.830619048666,144.6329143103347,22169.30241789244,22168.830619048666,534.3184512041116,20918.67990190062,-1.0239995494363663,-0.13358541456244963,0.0,1041935.0390952872,0.0,0.0,0.0,879.5353877711644,12833.741052617233,2330.285940287364,32944.30511018658,136.73756095292163,32944.588878200324,32944.30511018658,462.3905375469403,18697.160575353955,-1.2866250328126836,-0.12474335972634203,0.0,1548382.340178769,0.0,0.0,0.0,821.7688082466523,12851.25986510544,2299.5560815267004,18979.01649681501,134.63595188423108,18979.494040303503,18979.01649681501,431.90275810989624,18126.839539772987,-1.3645930424199144,-0.1305248781939016,0.0,892013.7753503055
Jaiden,13.948,14.198,looking_down,2,0.03974237241994313,0.04459892747316767,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,644.2595766008499,13354.958245982267,2090.4719428473795,40880.609183587,140.6969197981076,40880.851297941656,40880.609183587,500.83553801005473,19795.623240675122,-1.1442899880980029,0.030855824610695057,0.0,1921388.631628589,0.0,0.0,0.0,579.116285388413,13391.604619668738,2125.705298734672,22193.80132215749,142.96369782886688,22194.26177520434,22193.80132215749,523.5896138655698,20438.61889690356,-1.0552022537770913,0.018415189253532332,0.0,1043108.6621414021,0.0,0.0,0.0,692.6895267009163,13296.752967372384,2059.2585082351,32957.5278315235,138.68529735615607,32957.81962414001,32957.5278315235,478.8637732104944,19233.611702765433,-1.2073079365520936,0.05424549434190437,0.0,1549003.8080816043,0.0,0.0,0.0,645.9986958774332,13308.164899915642,2034.1779047025698,18988.559740559365,137.4903940162524,18989.05749712815,18988.559740559365,478.21557262129863,18903.60844674433,-1.2199075671244726,0.0635284537630036,0.0,892462.3078062902
Jaiden,13.992,14.242,looking_down,2,0.037276538365743024,0.040234489985937115,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,179.62165652931918,10565.168284162313,3762.532129953379,40910.78530678574,139.03351067761088,40911.02155574959,40910.78530678574,481.81420347859967,19330.31709134134,-1.2403249156199823,-0.002258914451960674,0.0,1963717.6947257156,0.0,0.0,0.0,169.41411882319917,10567.804974554478,3776.508804362892,22229.397059756167,140.5139565390042,22229.841155804024,22229.397059756167,500.09793044304024,19744.17198224516,-1.1911543052238343,0.009739475953490801,0.0,1067011.058868296,0.0,0.0,0.0,194.94674839403345,10544.016640292435,3737.386998717644,32983.257641882614,138.51948165837993,32983.54851009222,32983.257641882614,468.7160812277907,19187.646798906255,-1.261115074496962,-0.006514174484038997,0.0,1583196.3668103656,0.0,0.0,0.0,174.8685990728378,10538.579902407038,3715.9369441463264,19011.983586041166,137.61606105885656,19012.481638548925,19011.983586041166,470.0348341506542,18938.180261354933,-1.2730715209405195,0.0007716518616626663,0.0,912575.2121299759
Jaiden,14.036,14.286,looking_down,2,0.03675078420356689,0.03830594339832084,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,465.2990645853903,9988.705862985285,4121.7050865553665,40926.945618026926,135.55717782642864,40927.170111912135,40926.945618026926,460.75886020170583,18375.748460265997,-1.263905936713153,0.021326753722397333,0.0,1964493.3896652926,0.0,0.0,0.0,493.28117100843986,9992.743674841235,4126.48553974877,22248.927827796677,136.75825878572405,22249.348132200448,22248.927827796677,472.225305107273,18702.821346103072,-1.2251825065223159,0.015689656354762632,0.0,1067948.5357342404,0.0,0.0,0.0,493.7229951649854,9986.997852466362,4119.221997941842,32998.39210118558,135.34109785298915,32998.66964706842,32998.39210118558,461.2729503241717,18317.21276805238,-1.2641299472702967,0.018901917985055923,0.0,1583922.8208569076,0.0,0.0,0.0,435.4462814304966,10004.491295583726,4128.48175949331,19025.578568944762,134.52283281578002,19026.05414361157,19025.578568944762,457.18258108885857,18096.392548782303,-1.272752779581528,0.02930335936460207,0.0,913227.7713093486
Jaiden,14.08,14.33,looking_down,2,0.03734774941664721,0.03718942349205047,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,755.8335754000507,11212.71283062835,2717.580178710124,40915.66765698063,138.10634507997668,40915.90073772105,40915.66765698063,460.75886020170583,19073.3625513496,-1.2896061730304058,0.10908439949527356,0.0,1923036.3798780895,0.0,0.0,0.0,782.7015062581892,11183.398475670707,2727.901464072535,22240.86458459975,138.13244075433056,22241.293533463653,22240.86458459975,472.225305107273,19080.57118874864,-1.2826708677262373,0.11304273430217356,0.0,1045320.6354761882,0.0,0.0,0.0,820.9157105415663,11183.52467464386,2726.676050170863,32988.7969708784,137.35094829635668,32989.08290433116,32988.7969708784,461.2729503241717,18865.282997908445,-1.3135754006840605,0.1101338488882352,0.0,1550473.4576312848,0.0,0.0,0.0,750.4936323772035,11189.67405725586,2761.642266467267,19014.07069008737,137.10256907021156,19014.56497851279,19014.07069008737,457.18258108885857,18797.114445652132,-1.2998662065070874,0.11438337901328129,0.0,893661.3224341064
Jaiden,14.124,14.374,looking_down,2,0.0380300960306364,0.03770635304007752,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,528.7785925559049,10987.954385038229,2310.730080397798,40896.5872924432,149.6525225627785,40896.86110260707,40896.5872924432,565.2532655302639,22395.87750940293,-1.0384528206122114,0.041242844450580664,0.0,1963036.1900372733,0.0,0.0,0.0,524.3702209724783,10941.125062276089,2305.998390538589,22224.075016269093,148.481091087564,22224.571018653354,22224.075016269093,565.8567626305521,22046.634410553484,-1.0542658421281241,0.05156667011972862,0.0,1066755.6007809164,0.0,0.0,0.0,556.175552558892,10969.905472342016,2306.3366423584175,32969.44379814789,149.40588455334972,32969.782323782056,32969.44379814789,566.795535897676,22322.11833916887,-1.0350516398178977,0.03076883665301263,0.0,1582533.302311099,0.0,0.0,0.0,549.5366134352184,10858.013922770277,2319.0071937123494,18994.065403230838,149.6549989681434,18994.654962934357,18994.065403230838,569.7236144213202,22396.618716155,-1.0183008005419323,0.030046474951657597,0.0,911715.1393550802
Jaiden,14.168,14.418,looking_down,2,0.039832278136631274,0.039044148805147554,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,467.0635329898653,13161.995865670851,1629.3995838033234,40880.63105976241,153.6920144145869,40880.91996371542,40880.63105976241,565.2532655302639,23621.235294813592,-0.9677668477132109,0.08945964332424228,0.0,1921389.6598088334,0.0,0.0,0.0,458.51613246890605,13091.557658206144,1625.5113812948848,22210.12237573114,152.90293177676145,22210.648690470505,22210.12237573114,565.8567626305521,23379.30654592897,-0.9840253148140907,0.08217395585849412,0.0,1043875.7516593637,0.0,0.0,0.0,407.0612726068647,13203.909618691447,1637.0009143126154,32952.5024935733,153.93745675606735,32952.862050655734,32952.5024935733,566.795535897676,23696.74059252611,-0.9668245286003869,0.07936961880429497,0.0,1548767.6171979452,0.0,0.0,0.0,436.9308376828774,13103.875821054491,1605.4347352637515,18977.376734796253,154.02036376434936,18978.001739035644,18977.376734796253,569.7236144213202,23722.272454102498,-0.9569580036995657,0.08749731808967785,0.0,891936.7065354239
Jaiden,14.212,14.462,looking_down,2,0.042097744035088924,0.04099436141000154,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1078.279999781868,11110.606207795048,2619.896333320259,40867.95143825886,149.10872729052167,40868.22345260971,40867.95143825886,565.2532655302639,22233.412554199163,-0.9858627139699161,0.14812610011785188,0.0,1920793.7175981665,0.0,0.0,0.0,1086.6822998141747,11036.185714111045,2628.5880480445176,22199.159558429365,148.86869558133233,22199.658713348043,22199.159558429365,565.8567626305521,22161.888524087397,-0.9847434310488503,0.14043053970551206,0.0,1043360.4992461802,0.0,0.0,0.0,1011.121922597501,11151.669982229485,2633.172421446448,32939.37916616384,149.09466927085774,32939.716590655626,32939.37916616384,566.795535897676,22229.22040498645,-0.9892089817120446,0.1360767643272195,0.0,1548150.8208097005,0.0,0.0,0.0,1041.9440377197584,11140.20858256339,2598.0049669141017,18963.607109073717,148.88020702539566,18964.191517261028,18963.607109073717,561.7440416507707,22165.316043924675,-0.9951652645690703,0.14061330363133193,0.0,891289.5341264647
Jaiden,14.256,14.506,looking_down,2,0.04485094184256042,0.04320399081800139,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1402.0120901173814,9941.133303082832,3437.041372633082,40874.80272350343,155.37788113904628,40875.098042344456,40874.80272350343,582.7993849276754,24142.285947259592,-1.0815947515310071,0.10953515342756448,0.0,1880240.925281158,0.0,0.0,0.0,1415.2373580005337,9914.333266170905,3458.446924089374,22206.649077990412,155.57159583119002,22207.19400992484,22206.649077990412,587.0462163741795,24202.521429463137,-1.0746984452283417,0.10490588899318873,0.0,1021505.8575875589,0.0,0.0,0.0,1405.7845427183966,9958.42895651529,3439.3166101369,32947.20747696717,155.99865104593172,32947.5767866083,32947.20747696717,591.807137943164,24335.579128150373,-1.0751751477986955,0.09966394836149836,0.0,1515571.5439404896,0.0,0.0,0.0,1419.3862952066845,9908.090205066448,3424.9745946302382,18971.28606018595,155.59804185538596,18971.924138790848,18971.28606018595,589.2143355863445,24210.750629230442,-1.089366476582429,0.09901795778765272,0.0,872679.1587685538
Jaiden,14.3,14.55,looking_down,2,0.04681474414667809,0.044562223542180764,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1002.6924246562292,11772.877058390035,3173.84581847114,40894.049033201925,166.0215089896691,40894.386038567325,40894.049033201925,663.4668306668827,27563.141447206774,-0.9335073421219042,0.13740713760506743,0.0,1881126.2555272884,0.0,0.0,0.0,1004.7021246436427,11730.425645591698,3190.9070716161054,22225.030958267464,165.28663426178446,22225.645564694238,22225.030958267464,655.375499174057,27319.6714655889,-0.955008474691394,0.11920184174564201,0.0,1022351.4240803034,0.0,0.0,0.0,995.8553077656943,11838.988650459367,3185.136322145489,32965.25553879986,166.06329646629854,32965.673810143904,32965.25553879986,666.976054546365,27577.01843325376,-0.9338550227766818,0.12585440142073112,0.0,1516401.7547847934,0.0,0.0,0.0,1033.870303888832,11807.596281127164,3168.7372640011836,18987.803513430936,164.44802468046132,18988.515619117818,18987.803513430936,651.4192404054629,27043.15282130561,-0.9659126133815725,0.11966388864203446,0.0,873438.961617823
Jaiden,14.344,14.594,looking_down,2,0.047712655871740166,0.045500307518838094,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1101.7629393885013,10067.636466939555,3161.6213598649933,40930.486631054075,175.97847764798013,40930.86493441706,40930.486631054075,663.4668306668827,30968.42459530064,-0.9128498860819407,-0.05674083938122053,0.0,1841871.8983974333,0.0,0.0,0.0,1132.574091320828,9932.317865562178,3143.3118394677244,22262.202870313664,176.59928969561474,22262.903313542087,22262.202870313664,665.3667289455807,31187.309120995655,-0.9139083169996063,-0.061226799267648076,0.0,1001799.129164115,0.0,0.0,0.0,1067.9073069802123,10160.397376142664,3195.3817329835874,33001.191377781804,177.03059270979227,33001.66620314396,33001.191377781804,668.6524353805071,31339.83075518036,-0.9076292844891394,-0.05528914389880219,0.0,1485053.612000181,0.0,0.0,0.0,1169.6079549375127,10111.391198639729,3163.1873487794,19024.45384158141,175.73775544111268,19025.265510082878,19024.45384158141,664.6067696340906,30883.758687480327,-0.9161121186410259,-0.0575371476462418,0.0,856100.4228711633
Jaiden,14.388,14.638,looking_down,2,0.047849096805297184,0.04563208577278757,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1145.1756624657826,8898.365070778422,3881.785995197312,40994.208970969004,158.21822587621799,40994.51429353048,40994.208970969004,605.1287776385288,25033.006999417932,-0.8724508945438605,-0.10312629963673661,0.0,1844739.4036936052,0.0,0.0,0.0,1245.807603296373,8782.041525520606,3815.5840921770787,22326.516786398504,158.69047120251423,22327.080742429913,22326.516786398504,610.0908649076082,25182.665650476003,-0.8515125428706813,-0.11513183335845134,0.0,1004693.2553879328,0.0,0.0,0.0,1146.68193009534,9049.447227309465,3908.37947340999,33064.03206555432,158.33575524373865,33064.41117944477,33064.03206555432,601.2619258477607,25070.21138860511,-0.8758561961565996,-0.11120147845226169,0.0,1487881.4429499442,0.0,0.0,0.0,1253.6099301574945,8900.979571995833,3851.6808876652003,19087.743551064756,157.6625737182852,19088.394677352146,19087.743551064756,600.1890421139033,24857.48715147371,-0.8870948892891386,-0.10247217362484518,0.0,858948.459797914
Jaiden,14.432,14.682,looking_down,2,0.04714514414577037,0.04513430539745141,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1033.6557927611548,13043.416320740664,2677.075651914448,41043.44323406632,158.02997346849625,41043.74746511993,41043.44323406632,597.5962397570911,24973.47251445363,-0.9413105362993894,-0.03873207003950282,0.0,1887998.3887670506,0.0,0.0,0.0,1111.6532406350434,13019.980791056652,2621.628811096771,22377.472770897584,158.37321166172845,22378.033195221487,22377.472770897584,601.4630915478556,25082.07417205064,-0.9242469685834287,-0.03674755566782455,0.0,1029363.7474612888,0.0,0.0,0.0,1077.5187391058548,13251.438862450537,2690.826063315094,33111.95441082743,156.74812243569062,33112.325422395224,33111.95441082743,585.571001240125,24569.973887114254,-0.9829538225681098,-0.04642040957874661,0.0,1523149.9028980616,0.0,0.0,0.0,1073.9317142527823,13166.11921420682,2655.855621502037,19138.348343227288,158.54707090740993,19139.005054610436,19138.348343227288,598.1103298795642,25137.173693319277,-0.9345837617625996,-0.022468529599465235,0.0,880364.0237884552
Jaiden,14.476,14.726,looking_down,2,0.045527276713764483,0.044181395417190836,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,740.5165911431992,14896.676604825876,2724.6946031477523,41096.42336097652,146.52453630999122,41096.68456827578,41096.42336097652,509.99975323673425,21469.439740857935,-1.1810411647659362,0.11293371106852673,0.0,1931531.8979658964,0.0,0.0,0.0,718.4594981556215,14961.984779207554,2676.3585603155366,22430.62709047306,146.51354606010312,22431.105587800237,22430.62709047306,503.76361653370986,21466.21917910596,-1.1670718175652781,0.11312527633293809,0.0,1054239.4732522338,0.0,0.0,0.0,763.544491986056,15048.526156538674,2736.1537413578462,33163.03024561462,145.5699782706725,33163.34973566639,33163.03024561462,500.20968916532,21190.61857372406,-1.2049523666046904,0.09941627423501317,0.0,1558662.4215438871,0.0,0.0,0.0,660.0741344253292,15167.482509251375,2699.7847107768616,19191.608218450714,147.25134678581193,19192.173117436058,19191.608218450714,503.04836071113823,21682.959130235446,-1.147984789723104,0.11163950912239305,0.0,902005.5862671835
Jaiden,14.52,14.77,looking_down,2,0.043371574285495054,0.04307580287346873,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,507.88289860404353,13011.14311671326,3278.181828183401,41128.79914946648,158.37379438902502,41129.10407164133,41128.79914946648,584.6545797174622,25082.258749177177,-1.0799252853974648,0.01179307514171074,0.0,1933053.5600249246,0.0,0.0,0.0,478.86730068198506,13051.52401854327,3238.889418069472,22463.649177276107,158.10672073399803,22464.20557453298,22463.649177276107,576.7420621802848,24997.735141258443,-1.0793057758215525,0.004574737453745093,0.0,1055791.511331977,0.0,0.0,0.0,502.5005107381969,13061.513252328034,3295.4761061876634,33194.187150678226,157.15949516410745,33194.55918823402,33194.187150678226,571.2211812998285,24699.106920237115,-1.0970492499075581,0.01173231571543001,0.0,1560126.7960818766,0.0,0.0,0.0,443.58132106913376,13130.47825254998,3282.3745462257248,19224.237009665158,158.5229725013776,19224.890588416623,19224.237009665158,570.9082568774502,25129.532810672525,-1.0759410322328762,0.0015253745337442614,0.0,903539.1394542623
Jaiden,14.564,14.814,looking_down,2,0.04099645027323131,0.04182346222139043,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1457.9167840246855,10633.858225608179,3204.450016699613,41195.54383625518,192.0395870105436,41195.99144537974,41195.54383625518,712.8194824241946,36879.20297918015,-0.8100516500151138,0.10844051748777049,0.0,1936190.5603039933,0.0,0.0,0.0,1459.8779438571542,10598.687955962028,3191.699903443634,22531.40777723882,191.738458535834,22532.223593349587,22531.40777723882,713.3335725466677,36763.636481697744,-0.789641192425095,0.12309109776180217,0.0,1058976.1655302246,0.0,0.0,0.0,1476.6351392294591,10651.871917221513,3223.577156110579,33259.42618591489,191.28310383902434,33259.97623935014,33259.42618591489,700.7718921627893,36589.22581429097,-0.8213326491187574,0.11695225857009663,0.0,1563193.0307379998,0.0,0.0,0.0,1457.029508330741,10551.808282312693,3238.362899342479,19291.910958340355,190.5081799904999,19292.851572309784,19291.910958340355,706.8292149101726,36293.36664329271,-0.7964319699949245,0.10609612784048884,0.0,906719.8150419968
Jaiden,14.608,14.858,looking_down,2,0.03904466936336127,0.04026811968100454,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,2495.4127353744016,9978.704104530178,2874.7639705683587,41285.21847027165,205.24224058923497,41285.728630065154,41285.21847027165,867.7170714994718,42124.377322089415,-0.47805657239021215,0.2170278554803099,0.0,1981690.486573039,0.0,0.0,0.0,2485.5727369552455,9916.205815061749,2868.664922210228,22622.08647618729,206.91868409206677,22623.032773656192,22622.08647618729,870.6004465342121,42815.34182639252,-0.4685060136340491,0.23449520704958612,0.0,1085860.15085699,0.0,0.0,0.0,2580.3518401547826,9985.42015153098,2886.723371485195,33347.58129761592,204.96360411593733,33348.21117361643,33347.58129761592,859.7374987289295,42010.079012194685,-0.5047599583594393,0.2010276507677966,0.0,1600683.9022855642,0.0,0.0,0.0,2520.172866530871,9861.45805033189,2873.2044872632614,19382.068403907826,205.51314974286495,19383.157928172575,19382.068403907826,861.5256382853586,42235.65471723323,-0.4598453696440292,0.23679473556292713,0.0,930339.2833875756
Jaiden,14.652,14.902,looking_down,2,0.0382620620131428,0.03886630218704118,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,1220.2117809030196,12661.626587819057,2323.386271360796,41368.190008335114,228.81036065656926,41368.82278657275,41368.190008335114,883.3185891292815,52354.1811437893,-0.7375700932080549,-0.01591165056830361,0.0,1985673.1204000856,0.0,0.0,0.0,1202.8504523967276,12610.06548545687,2305.45736293113,22706.27944395297,231.24624453387574,22707.456947278188,22706.27944395297,884.950266474516,53474.82561102106,-0.7563861025520411,-0.0007684009707438321,0.0,1089901.4133097427,0.0,0.0,0.0,1271.800779611794,12623.728085590337,2307.2845758362,33429.96284275804,228.63847774237976,33430.74470037555,33429.96284275804,880.4352140945412,52275.55350435269,-0.74428789853103,-0.028594486798039085,0.0,1604638.216452386,0.0,0.0,0.0,1224.8630633306782,12614.887380549506,2276.367246956589,19465.59268198522,228.98039101866925,19466.93942252936,19465.59268198522,878.8705919826789,52432.01947106266,-0.7523379961439738,0.005506054674742255,0.0,934348.4487352907
Jaiden,14.696,14.946,looking_down,2,0.03857592262246854,0.037972979441817316,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,362.8843235144202,14255.876414745671,1748.1145634761883,41517.40808798121,258.1264629081302,41518.21050593125,41517.40808798121,1123.9798216795753,66629.27085346231,-0.5627712986554352,0.25482694809099715,0.0,1909800.7720471355,0.0,0.0,0.0,355.4388297175843,14246.224745634872,1729.5261779993305,22857.293295952262,262.0882699624954,22858.7958361423,22857.293295952262,1137.010888697012,68690.26125193387,-0.5778469937084405,0.2540664340169874,0.0,1051435.4916138041,0.0,0.0,0.0,372.79913056554597,14112.863843592106,1738.5888659362108,33579.59760832136,257.7529454001884,33580.58683402726,33579.59760832136,1124.2256908685813,66436.58086247252,-0.5449163137874007,0.2579664291256287,0.0,1544661.4899827826,0.0,0.0,0.0,355.5223387204178,14280.304497214081,1697.0617868065644,19614.055175487214,259.69666205692334,19615.774335553015,19614.055175487214,1128.3607635928092,67442.35628350785,-0.5577709370817328,0.253994321076235,0.0,902246.5380724119
Jaiden,14.74,14.99,looking_down,2,0.03974389933244362,0.03779127732573629,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,433.2205257095223,12449.028072489416,2251.813202338991,41620.679464162065,258.4419586923175,41621.481848974756,41620.679464162065,1133.9263479621804,66792.24601272153,-0.5016587783227675,0.004831625143076336,0.0,1914551.255351455,0.0,0.0,0.0,424.70131152519775,12455.398518645135,2231.0301021606015,22963.733760770905,262.44088347720947,22965.233363780342,22963.733760770905,1149.706679547624,68875.21732029824,-0.5180968271416386,-0.0023445950753438554,0.0,1056331.7529954617,0.0,0.0,0.0,431.9613347308103,12251.633869354777,2266.638538767957,33683.22855604346,258.7566155174909,33684.22243342922,33683.22855604346,1137.3908683527552,66954.98607406662,-0.4937731033099384,0.009333233195069103,0.0,1549428.5135779993,0.0,0.0,0.0,463.062068829059,12400.45486360814,2246.5091072187292,19719.38728532536,261.56508592863867,19721.121955984865,19719.38728532536,1148.61144406932,68416.29417685614,-0.4910273683229187,-0.0033195581192275564,0.0,907091.8151249666
Jaiden,14.784,15.034,looking_down,2,0.041125173719536855,0.03805813965511628,LOOKING_DOWN,LOOKING_DOWN,0.0,0.0,0.0,645.2742036170168,9238.546428996924,4451.272235667676,41633.39834078759,270.0439194651367,41634.27411545846,41633.39834078759,1404.650676804864,72923.71844009325,0.9694112966409985,-0.588543657691323,0.0,1956769.7220170167,0.0,0.0,0.0,641.454141891981,9215.043835778404,4418.7032270685195,22979.28299682268,271.17870847925224,22980.88303220736,22979.28299682268,1403.9354209822923,73537.89193247526,0.8830038697254894,-0.5655009255374681,0.0,1080026.300850666,0.0,0.0,0.0,648.4811740378415,9079.203786893551,4500.256185377532,33695.74079792504,270.3472507113345,33696.82530383118,33695.74079792504,1407.0199617171238,73087.63596717714,0.9621531802878978,-0.579364444387826,0.0,1583699.817502477,0.0,0.0,0.0,715.9375147431408,9081.321872235318,4500.595564834986,19733.935252136267,271.5251761783924,19735.80316219244,19733.935252136267,1415.6030315879616,73725.92129870705,0.9917820357354503,-0.5904980220439348,0.0,927494.9568504045
