timestamp,ear_left,ear_right,action_left,action_right,EMG_1,EMG_2,EMG_3,EMG_4,EEG_Frontal_1,EEG_Frontal_2,EEG_Behind_Left_Ear,EEG_Behind_Right_Ear
1774187001.8216493,0.2959885780111493,0.29011514070340666,NEUTRAL,NEUTRAL,19171.314736761422,21961.952383750962,4146.449762159558,21518.40436677985,21254.229099062577,33360.962076301825,41341.04893696892,20181.345365207835
1774187001.825778,0.2959885780111493,0.29011514070340666,NEUTRAL,NEUTRAL,19202.495420276573,22088.463257368,4274.637016610744,21643.66354270739,21393.61457748587,33490.155159253496,41471.851345521376,20317.288674985015
1774187001.8384845,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19169.101914060346,21943.221621897417,4121.594622325257,21490.419982721804,21244.10375882432,33337.179820201374,41318.71954425806,20161.586423109344
1774187001.843018,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19169.101914060346,21943.221621897417,4121.594622325257,21490.419982721804,21244.10375882432,33337.179820201374,41318.71954425806,20161.586423109344
1774187001.8471227,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19227.037635688503,21910.677481970488,4104.070854672295,21477.970061060198,21210.44203167463,33311.318851866585,41292.255078822986,20136.865393741777
1774187001.8512235,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19177.37205950881,21762.507767976258,3957.9575011679535,21334.203640723663,21064.59689910375,33159.3269895705,41143.750088661924,19987.06400240231
1774187001.855353,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19165.391524480765,21899.881589398574,4088.357578320215,21454.120749726386,21203.892970549223,33297.88545344895,41282.1967938181,20125.868335469764
1774187001.8610854,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19173.684021673682,22071.185358904047,4256.532103601945,21617.89198135042,21380.80702791298,33473.57016486766,41456.1380691693,20299.094354998393
1774187001.8652313,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19233.877269491826,21965.685125075,4165.471096691024,21534.050587898564,21268.44480853615,33366.773529860206,41350.8613527848,20190.93426357916
1774187001.8693316,0.29857435969942725,0.2908202615427548,NEUTRAL,NEUTRAL,19192.504190505053,21764.228852299315,3965.5123907938473,21342.56319314995,21061.534710113374,33159.88578318188,41145.60528345171,19980.62669999918
1774187001.8805306,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19208.150411623767,21777.438733272404,3980.063376434252,21363.931460849224,21057.198471689044,33169.11705364192,41146.544056718834,20004.09603167725
1774187001.884703,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19164.184530280178,21837.587277601633,4024.923327556053,21404.544580524514,21108.115745558232,33225.130525246925,41201.708162034534,20060.131855026706
1774187001.8887987,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19158.283669743978,22017.20589604448,4187.465213235047,21560.760922522655,21283.867512210312,33398.55771047565,41375.82825134137,20233.268467577516
1774187001.892895,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19205.08822263339,22048.923021426563,4219.338800828315,21596.099030506495,21305.928683987702,33428.55375153467,41402.04684758745,20266.617270304832
1774187001.8971686,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19205.08822263339,22048.923021426563,4219.338800828315,21596.099030506495,21305.928683987702,33428.55375153467,41402.04684758745,20266.617270304832
1774187001.9017065,0.3006200597033455,0.2938178376471022,NEUTRAL,NEUTRAL,19224.534240309506,21822.209277416383,3998.7270830544335,21386.730240193636,21077.717373099014,33198.509597600656,41173.27674308739,20040.641133861678
