session,timestamp,label,eye_distance_left,eye_distance_right,action_left,action_right,EMG_1,EMG_2,EMG_3,EMG_4,EEG_Frontal_1,EEG_Frontal_2,EEG_Behind_Left_Ear,EEG_Behind_Right_Ear,ECG_1,label_int
bci_recording_2026-03-22T00-08-23,1774138091.7,trigger,34.09598350524902,29.918153285980225,LOOKING_UP,LOOKING_UP,5.0901806478591025,8.784430810916152,17.930357862696408,-4.954060066551458,51.71819093635578,-0.9009560008599635,43.40553717484883,109.60597181750309,0.029818052243098723,1
bci_recording_2026-03-22T00-08-23,1774138091.725,trigger,34.19265031814575,30.457406044006348,LOOKING_UP,LOOKING_UP,1.9408140133744793,8.008731388627224,-5.389481332437835,7.103773500815387,10.820678413230763,59.598436113376266,35.18829271662006,21.347810909210295,0.024783557430767836,1
bci_recording_2026-03-22T00-08-23,1774138091.776,trigger,34.429306983947754,30.094878673553467,LOOKING_UP,LOOKING_UP,0.4729914505091046,0.251998611710425,1.8506003432377491,8.731637203183904,29.634712118016083,9.605123461432967,-4.208327940416382,74.73405762098861,0.012968252249503336,1
bci_recording_2026-03-22T00-08-23,1774138091.81,trigger,34.66980457305908,30.0346040725708,LOOKING_UP,LOOKING_UP,-3.8525668249718814,-2.316925805202344,7.36678554058496,-3.4114377946319077,-59.6596324590468,44.107063892408036,175.92352042256894,22.258175101736256,0.008859392012024786,1
bci_recording_2026-03-22T00-08-23,1774138091.842,trigger,32.9944109916687,29.54309463500977,LOOKING_UP,LOOKING_UP,9.564589633047905,7.929875492619718,-2.9054271954445925,-5.676198923092963,-12.38399484669834,-20.137175516388503,51.328690238253536,123.39828102905267,0.052774480756012404,1
bci_recording_2026-03-22T00-08-23,1774138091.886,trigger,32.13580369949341,29.24983263015747,LOOKING_UP,LOOKING_UP,-3.5673162546088295,-0.19300616893532527,-0.4863290690648346,4.892696329705604,156.3470984740054,61.18357933217399,-79.91892069681396,-35.33194999660782,0.07056400826791612,1
bci_recording_2026-03-22T00-08-23,1774138091.917,trigger,30.932435989379883,27.9792594909668,LOOKING_UP,LOOKING_DOWN,8.403190724813367,-3.3822157422614447,7.6473063929708704,2.800217949969408,36.537464040851944,-26.74545878411031,78.60365623242174,-56.295159250455605,0.013866906230133116,1
bci_recording_2026-03-22T00-08-23,1774138091.941,trigger,31.560544967651367,27.32576608657837,LOOKING_UP,LOOKING_DOWN,-1.367031384044897,8.763330316779559,-2.4375327454009565,10.207426728423258,-100.84014364135152,30.72674553461888,68.0849347970576,30.927789822519724,0.028725659055464297,1
bci_recording_2026-03-22T00-08-23,1774138091.977,trigger,31.99504137039185,27.307677268981934,LOOKING_UP,LOOKING_DOWN,2.775662064653925,-6.6378445233233405,-22.922964578411506,-5.301002752743184,58.99765838443189,39.115897363219446,9.42283833428467,75.12037201586185,0.020963235050984533,1
bci_recording_2026-03-22T00-08-23,1774138092.0,trigger,32.22888708114624,27.69522428512573,LOOKING_UP,LOOKING_DOWN,1.675815508903406,9.882760303485393,5.914772106745641,12.822969101748532,24.152260877546457,-1.500179436849315,85.42158124071895,1.4011423838407708,0.017490065542903853,1
bci_recording_2026-03-22T00-08-23,1774138092.043,trigger,31.845953464508057,27.769832611083984,LOOKING_UP,LOOKING_DOWN,-8.69784179700828,13.650831141167549,-6.105776267061504,-0.757078624860754,86.01124499478311,28.35433741604587,20.826442200262935,-73.97028936143413,0.06786839899603464,1
bci_recording_2026-03-22T00-08-23,1774138092.066,trigger,32.378833293914795,28.66603374481201,LOOKING_UP,LOOKING_DOWN,5.9525536537140615,4.975455368528479,3.6612090654401728,-8.229670684343267,61.455702023130826,54.830980280467614,86.99458630850201,20.411382301245837,0.07790287554905903,1
bci_recording_2026-03-22T00-08-23,1774138092.1,trigger,34.11312818527222,28.98746967315674,LOOKING_UP,LOOKING_DOWN,2.9127769036307676,14.7595212061195,-27.50693149553081,-4.937710960093063,-52.86663266765786,-104.98492442495684,71.18461973164874,45.053983344896736,0.05188585841630064,1
bci_recording_2026-03-22T00-08-23,1774138092.126,trigger,34.774324893951416,29.70872640609741,LOOKING_UP,LOOKING_UP,-0.6389510976671895,11.471726413736512,8.347487825515694,-2.479701181632522,97.15686958508152,12.597323750014116,-0.6138626484219607,37.184025836897824,0.11714282168421751,1
bci_recording_2026-03-22T00-08-23,1774138092.19,trigger,22.22798109054565,30.93657732009888,LOOKING_DOWN,LOOKING_UP,-6.163044253286757,-13.702338559347089,0.6458040373343832,-17.916064528702297,-94.66985565800468,10.792362545691226,97.00993592758844,76.69853463116077,0.13108400487913513,1
bci_recording_2026-03-22T00-08-23,1774138092.214,trigger,20.953502655029297,30.47982931137085,LOOKING_DOWN,LOOKING_UP,9.950399263525311,-16.242519554281152,-13.481164095698068,-15.693162591982448,80.53429223674175,-58.73890661059711,113.9166145487074,-29.419574638569678,0.1276086045050011,1
bci_recording_2026-03-22T00-08-23,1774138092.242,rest,25.262610912323,26.5320897102356,LOOKING_DOWN,LOOKING_DOWN,-1.9503450853396473,-9.072541415699323,3.9548439791539316,-4.810402400463522,32.93153858321296,43.83852148592332,43.13276182022641,24.550713618953136,0.12247395563522852,0
bci_recording_2026-03-22T00-08-23,1774138092.275,rest,25.06052255630493,25.4348087310791,LOOKING_DOWN,LOOKING_DOWN,-2.021962623381968,3.9091446864991557,4.743938550984917,3.0588865270113126,32.188879598256705,26.78835350971129,56.01304405677117,48.65644983207364,0.15441123163846096,0
bci_recording_2026-03-22T00-08-23,1774138092.308,rest,18.99012565612793,26.921396255493164,LOOKING_DOWN,LOOKING_DOWN,-16.50931905432606,24.340221791980497,1.8228639921741854,-37.39834312495929,18.614464594384245,43.02478649073023,25.485076739024123,23.711350460578103,0.18452798567673304,0
bci_recording_2026-03-22T00-08-23,1774138092.356,trigger,20.984787940979004,29.631028175354004,LOOKING_DOWN,LOOKING_UP,1.9160458349614469,3.8205877794935734,4.3089461232799655,1.2903720834054364,49.89315400492788,16.20457391011181,55.95511495921537,-19.6693741202047,0.18670573538398813,1
bci_recording_2026-03-22T00-08-23,1774138092.378,trigger,32.23337173461914,31.52050495147705,LOOKING_UP,LOOKING_UP,-6.663769152621483,3.9743402859420476,9.73371336909041,-1.9613676106144051,-100.76874953323747,86.82275680416289,-141.5720873932749,-18.87868316993331,0.19308532499458517,1
bci_recording_2026-03-22T00-08-23,1774138092.4,trigger,34.16155815124512,33.11987400054932,LOOKING_UP,LOOKING_UP,-2.59484949591339,34.49851960279799,4.281537106358164,-3.7060072071448653,43.09921787284401,143.58691621335564,-5.745394020456224,-49.8811805464567,0.14903946747336244,1
bci_recording_2026-03-22T00-08-23,1774138092.442,trigger,34.227261543273926,33.4205174446106,LOOKING_UP,LOOKING_UP,7.361552556871978,-0.8750874789218966,19.483040974513525,16.337127452754,-60.79107833103697,15.522494547442612,40.00495681969885,11.496686133881216,0.14709175495334995,1
bci_recording_2026-03-22T00-08-23,1774138092.463,trigger,33.07687282562256,33.174076080322266,LOOKING_UP,LOOKING_UP,-7.173031548973332,4.716303318389242,29.062954851249287,-0.8705210435000393,-31.647757212741876,79.85100575494947,43.54237480768299,57.349765819107176,0.15609417029140193,1
bci_recording_2026-03-22T00-08-23,1774138092.491,trigger,33.443026542663574,32.89001941680908,LOOKING_UP,LOOKING_UP,-14.882818956869693,-5.248023180794985,-10.239182860387873,8.702156223477719,60.26372136695825,2.233306482769313,81.66281278815026,99.82580925847131,0.09441758023004823,1
bci_recording_2026-03-22T00-08-23,1774138092.525,trigger,33.548383712768555,33.351616859436035,LOOKING_UP,LOOKING_UP,-14.812822256705417,8.659290230618636,11.062625305451343,-6.945004570672923,75.02353010012183,16.90501645163686,-13.405408156152475,-106.23310160290075,0.11307803448728745,1
bci_recording_2026-03-22T00-08-23,1774138092.571,trigger,33.48388195037842,33.871493339538574,LOOKING_UP,LOOKING_UP,28.749866770027573,2.5985404172531243,1.8353033673297603,10.122927646709691,60.28130934429062,39.94882782878187,-31.425618153505713,12.156843704077929,0.10258177704952517,1
bci_recording_2026-03-22T00-08-23,1774138092.602,trigger,33.06665897369385,33.729379177093506,LOOKING_UP,LOOKING_UP,2.6061427113318194,13.120510434942029,-2.5659097023445367,-2.035847458351641,-3.2806007038063036,11.352005738647835,70.23271653304374,156.9816358017497,0.07435134713839166,1
bci_recording_2026-03-22T00-08-23,1774138092.643,trigger,32.736618518829346,34.25361156463623,LOOKING_UP,LOOKING_UP,-1.3219017676285023,-21.545222777063508,7.96763315305045,2.9904263612967306,26.69413300649407,17.6119473658877,-86.04535248063705,134.50125892952968,0.06826188975298182,1
bci_recording_2026-03-22T00-08-23,1774138092.675,trigger,32.46427774429321,34.44106578826904,LOOKING_UP,LOOKING_UP,-6.630763717647183,1.8535790291800003,-6.5988689975729065,-0.792004133352956,136.18893336090335,-27.486746614381346,88.04042519323681,40.943976818422215,0.05026924098411978,1
bci_recording_2026-03-22T00-08-23,1774138092.71,trigger,32.42284297943115,34.16655778884888,LOOKING_UP,LOOKING_UP,2.192819850190002,-34.543376825882454,21.841487731237134,3.387284305492663,51.6656815358591,156.03969847601036,104.93897654810795,86.83646385877522,0.024772535323239146,1
bci_recording_2026-03-22T00-08-23,1774138092.752,trigger,32.386579513549805,34.060750007629395,LOOKING_UP,LOOKING_UP,-3.0344237936779983,0.8114803157514573,2.8624317671521,0.6203794435868565,-20.818249388134284,-44.330940076481625,-3.1427766938435795,-20.049701499790146,0.004170421446233391,1
bci_recording_2026-03-22T00-08-23,1774138092.775,trigger,32.60152101516724,34.301655292510986,LOOKING_UP,LOOKING_UP,22.45221553284263,-11.721348509019895,18.168779524110636,-5.615426208516688,60.164036652401606,-58.522978876532505,63.24173648602321,32.36830983193235,0.02341671752482733,1
bci_recording_2026-03-22T00-08-23,1774138092.796,trigger,32.674734592437744,34.79835748672485,LOOKING_UP,LOOKING_UP,7.612245403235809,2.473650227841664,-9.972305369933155,-17.097852026917455,75.16499154216591,144.8920186541373,10.301944789899082,24.145822292283754,0.05135927180589319,1
bci_recording_2026-03-22T00-08-23,1774138092.843,trigger,32.19174385070801,34.23007249832153,LOOKING_UP,LOOKING_UP,-4.94996639477831,-1.3116340818475145,17.953741030572992,6.214976535255651,1.4436604362368541,73.27154985833906,17.303678351012255,22.714490890689476,0.04201368804934749,1
bci_recording_2026-03-22T00-08-23,1774138092.865,trigger,32.63497352600098,34.49681282043457,LOOKING_UP,LOOKING_UP,-11.949956686136899,-2.385695703421913,-8.02137336624371,0.14301987723664172,93.21888246905412,140.49537587492924,16.584486833597555,-29.140263637681258,0.008599928410637479,1
bci_recording_2026-03-22T00-08-23,1774138092.891,trigger,32.254743576049805,33.78576993942261,LOOKING_UP,LOOKING_UP,-1.6500129308402232,4.8288238171734665,-12.55653896582626,-10.803383238901304,-8.460120921110168,34.689864458925776,-25.10636547960335,60.56044862175921,0.0069974993779011304,1
bci_recording_2026-03-22T00-08-23,1774138092.925,trigger,32.75644540786743,34.25779581069946,LOOKING_UP,LOOKING_UP,-5.227045463134554,5.778576277728471,-3.7492777038862286,2.978532294833008,1.4308043736740643,2.431765645939347,126.26099666925819,44.99523211166371,0.004596823731134943,1
bci_recording_2026-03-22T00-08-23,1774138092.97,trigger,32.088940143585205,32.94297695159912,LOOKING_UP,LOOKING_UP,2.2845479276965786,17.200910423759705,-14.18154359967009,14.374023442443466,191.7417923112808,-35.42637703120288,69.34528324867682,48.11172822240088,0.0039532050178208815,1
bci_recording_2026-03-22T00-08-23,1774138092.996,trigger,32.11947441101074,32.6244592666626,LOOKING_UP,LOOKING_UP,10.734265004435597,7.226552237147778,-5.8778056714210365,0.31146871469875453,84.45472041504141,-70.98858693952845,-56.22282356299481,-1.5077112947129585,0.01903055051220091,1
bci_recording_2026-03-22T00-08-23,1774138093.025,trigger,32.014288902282715,33.07959794998169,LOOKING_UP,LOOKING_UP,-12.170669722660659,-2.6611112810701845,4.553431263139267,-4.2632543310671815,70.74345398648275,-51.09460686122287,65.33060194600309,113.56769148244419,0.03211472093055691,1
bci_recording_2026-03-22T00-08-23,1774138093.077,trigger,32.351582050323486,33.16896915435791,LOOKING_UP,LOOKING_UP,-0.07538498789363145,-10.510693898577195,-9.543600957855888,-9.212169459026665,-44.47782478477647,76.43587805002802,114.67743784153075,-41.65890699892836,0.05010884847499688,1
bci_recording_2026-03-22T00-08-23,1774138093.108,trigger,32.48474836349487,33.08464050292969,LOOKING_UP,LOOKING_UP,0.6609582354774356,9.109301680021632,-2.4246324732399107,26.69230768742632,-21.276927527352413,-17.28206508847959,34.9710614001902,34.60405039899746,-0.036288961615488,1
bci_recording_2026-03-22T00-08-23,1774138093.143,trigger,32.389090061187744,32.91722774505615,LOOKING_UP,LOOKING_UP,-8.485678602442729,-9.932370497466911,15.15017642076338,3.8471592375099726,92.92724163150612,96.78328749926777,-9.19662835093102,49.16785487465009,-0.016972574874045365,1
bci_recording_2026-03-22T00-08-23,1774138093.165,trigger,32.175092697143555,32.923407554626465,LOOKING_UP,LOOKING_UP,11.944509690791655,-27.68432063641909,2.490880713654018,14.561306110721203,7.30180526612979,74.90219566635193,-105.7930061868067,80.61742300623291,-0.02298828119269727,1
bci_recording_2026-03-22T00-08-23,1774138093.211,trigger,32.33385801315308,32.80893087387085,LOOKING_UP,LOOKING_UP,3.047125825586358,3.323811709613849,2.69269045180202,-18.200887618288014,-60.92424910371534,133.70734380528089,-34.58503232559726,51.91667246476747,-0.025472951190213616,1
bci_recording_2026-03-22T00-08-23,1774138093.234,trigger,32.15839862823486,33.274240493774414,LOOKING_UP,LOOKING_UP,5.319723355794494,3.2995255966886377,-5.938893571195603,-13.711187998429308,24.956093572752774,-55.12838838352814,57.08223143833103,-3.9408828811339216,0.012920439853804713,1
bci_recording_2026-03-22T00-08-23,1774138093.291,trigger,32.39859580993652,32.95776128768921,LOOKING_UP,LOOKING_UP,-3.1895592926715324,-8.285834797537014,-2.390578970286562,-4.308835953358454,-35.00371492746561,78.35553678958209,-6.951347806009167,46.83426059057554,0.14759628631096033,1
bci_recording_2026-03-22T00-08-23,1774138093.314,trigger,32.06254720687866,32.83734083175659,LOOKING_UP,LOOKING_UP,0.548275237543016,-4.538128965391838,-13.802228737575481,-4.51985305018558,87.93881518709833,38.512095168713266,76.67182045403463,-38.56186921689765,0.36481685168166206,1
bci_recording_2026-03-22T00-08-23,1774138093.343,trigger,32.367353439331055,32.99563407897949,LOOKING_UP,LOOKING_UP,-9.351910204767401,1.2306769683955976,13.071559189910808,6.66809041783625,23.32309628698612,-47.4189582285541,76.01248536180316,37.58663517038134,0.5774647425595868,1
bci_recording_2026-03-22T00-08-23,1774138093.367,trigger,32.36147403717041,32.90458917617798,LOOKING_UP,LOOKING_UP,4.054777730139748,-8.491384958370892,-9.93682246942192,-5.452715821976148,-7.263762366755046,120.63275620318507,69.97029861876075,33.47225089447892,0.840210059563747,1
bci_recording_2026-03-22T00-08-23,1774138093.398,trigger,31.92702054977417,32.34557390213013,LOOKING_UP,LOOKING_UP,-27.846411073382438,0.528214806118801,6.790131747313768,14.250553882697602,71.63521079717239,28.385740257118048,-47.487900745273976,85.91007431261808,1.074228239335635,1
bci_recording_2026-03-22T00-08-23,1774138093.426,trigger,32.02812910079956,32.08490610122681,LOOKING_UP,LOOKING_UP,30.241282179351987,-12.647250343688276,-38.37639701089715,4.603473542183577,145.20374381306772,-23.614517887343396,-36.037654018427475,3.368644155354514,1.114742610227807,1
bci_recording_2026-03-22T00-08-23,1774138093.465,trigger,32.4242377281189,31.853485107421875,LOOKING_UP,LOOKING_UP,-20.247818685464825,-25.47091820022397,9.802593866725347,-3.470624203516231,73.69543686146324,17.58099259718087,16.183369283261868,24.3256649814885,0.9888106136654441,1
bci_recording_2026-03-22T00-08-23,1774138093.519,trigger,32.59875297546387,32.43691921234131,LOOKING_UP,LOOKING_UP,-8.079606559260638,-8.899094715465552,0.7759401226146684,10.061246404886754,-0.5363792776133565,43.892534918613855,70.59271515064671,55.80912344137336,0.7353300157988314,1
bci_recording_2026-03-22T00-08-23,1774138093.546,trigger,32.33671188354492,31.79170846939087,LOOKING_UP,LOOKING_UP,-2.086347080327634,4.457662266480922,-6.700260125336923,-0.5225868336566775,67.37269021871737,16.593793411255007,6.041786653722035,-51.1764597741534,0.4162598272991435,1
bci_recording_2026-03-22T00-08-23,1774138093.567,trigger,32.10211515426636,32.37344741821289,LOOKING_UP,LOOKING_UP,-1.9875714331229888,-9.779870109025639,1.287408185096826,-0.6490584068098455,65.9976464992559,127.51482111839404,57.07475666226364,42.51859824743229,0.13085218242037883,1
bci_recording_2026-03-22T00-08-23,1774138093.609,trigger,32.41423845291138,31.99083566665649,LOOKING_UP,LOOKING_UP,-1.0501356773373445,1.1572153858258245,-2.432981248495518,-9.251540413611314,-45.82720795337964,44.06952843784347,104.2494401797358,-38.529490660242,0.06659606484506495,1
bci_recording_2026-03-22T00-08-23,1774138093.63,trigger,32.358598709106445,31.950366497039795,LOOKING_UP,LOOKING_UP,1.2894609084459554,-11.255432713409492,-16.14178962492368,12.422131483398031,-183.50268829411328,56.326102083101816,-58.49030462333883,-3.1205740035375626,-0.041381288748888155,1
bci_recording_2026-03-22T00-08-23,1774138093.676,trigger,32.24358558654785,32.184791564941406,LOOKING_UP,LOOKING_UP,1.835176650688383,-14.746524961172547,-4.538421493283962,-3.480520950066687,50.80651886361444,-4.463243494557734,99.71242539321926,52.565913780657155,-0.10411193759480156,1
bci_recording_2026-03-22T00-08-23,1774138093.705,trigger,32.49107837677002,32.79646396636963,LOOKING_UP,LOOKING_UP,-9.921458622305007,-8.248244545595508,20.8564030153959,-7.439261934965242,59.16679038337098,31.928509271509505,72.60197359004465,-26.799402395276083,-0.13850660754326083,1
bci_recording_2026-03-22T00-08-23,1774138093.729,trigger,32.42056846618652,32.22433805465698,LOOKING_UP,LOOKING_UP,11.79052616289648,4.82503348747416,-10.996144676926138,3.0242702569720117,-16.195609605107883,-5.564645963381473,-15.816175858202136,18.87420304816827,-0.1280526821178017,1
bci_recording_2026-03-22T00-08-23,1774138093.757,trigger,31.63639783859253,32.291221618652344,LOOKING_UP,LOOKING_UP,2.2815107385878863,1.0770977703606843,-3.212976745445401,2.1296034691461716,52.93959145504171,-54.225623511669646,17.699999297052436,-74.4457114153785,-0.14318146538449167,1
bci_recording_2026-03-22T00-08-23,1774138093.791,trigger,32.489168643951416,32.93008089065552,LOOKING_UP,LOOKING_UP,2.65020849106941,-16.038951016711792,-2.12543161361499,2.209432087373928,-169.9609232365613,35.71482674963353,-79.10325661048704,106.7461238535339,-0.08870912597321685,1
bci_recording_2026-03-22T00-08-23,1774138093.824,trigger,32.27002143859863,32.48854637145996,LOOKING_UP,LOOKING_UP,-15.575490906076633,18.762005167884283,-13.13426633552449,-8.655429673047342,-42.189374495464996,-61.18500674251071,58.21287711868344,-45.74278259715044,-0.05192337388918104,1
bci_recording_2026-03-22T00-08-23,1774138093.858,trigger,32.543885707855225,32.616541385650635,LOOKING_UP,LOOKING_UP,-3.3380069350834938,-41.21295911287953,10.28185871885857,9.26432170820975,-24.23376504731523,-4.112560464915596,-5.282345525642597,-10.092900872639186,-0.040207605605360276,1
bci_recording_2026-03-22T00-08-23,1774138093.902,trigger,32.3342227935791,32.608816623687744,LOOKING_UP,LOOKING_UP,14.924208123112756,13.933199401194138,11.016951011131345,-4.339724101061206,29.874971952118443,77.43988745402363,-38.15307654839448,-38.23965440530737,-0.009310841601661632,1
bci_recording_2026-03-22T00-08-23,1774138093.947,trigger,32.69505500793457,32.27416276931763,LOOKING_UP,LOOKING_UP,3.373038791543545,6.032079513709196,21.668929849237625,6.8604146840636755,139.03993412654097,63.11738882604963,-68.55332602038861,57.34047343170231,0.03455595666116724,1
bci_recording_2026-03-22T00-08-23,1774138093.97,trigger,32.67784595489502,32.892701625823975,LOOKING_UP,LOOKING_UP,15.83789047207239,-12.25588678857398,7.649520550086433,1.738135763529838,10.634388205275474,-15.372360995937246,-2.8978713866927954,128.43428953469106,0.05054140846050728,1
bci_recording_2026-03-22T00-08-23,1774138094.008,trigger,32.12773561477661,33.05412769317627,LOOKING_UP,LOOKING_UP,-0.5074562416387213,-21.817489701125165,20.299889182063776,16.039301221243413,195.69872993793012,32.39172596573677,-53.91185142095115,-47.23947460068274,0.03099368891353997,1
bci_recording_2026-03-22T00-08-23,1774138094.03,trigger,32.70546197891235,32.8216552734375,LOOKING_UP,LOOKING_UP,8.441846658961342,11.674075948916816,-9.431388961305855,-9.710622584459575,163.40060815010727,-23.503365140573543,85.55171529303075,36.78552791732601,0.1299465074434851,1
bci_recording_2026-03-22T00-08-23,1774138094.076,trigger,32.48165845870972,32.87890434265137,LOOKING_UP,LOOKING_UP,18.057304795798338,-2.6181551528939275,11.595938420645968,4.090695139420645,45.931959870117005,23.484453345377197,27.069027684165224,-148.03881891307424,0.11632918608842589,1
bci_recording_2026-03-22T00-08-23,1774138094.097,trigger,32.45329141616821,32.97853231430054,LOOKING_UP,LOOKING_UP,0.6872334641676965,3.1494375523745335,-0.49468896265917695,15.36752527616023,59.43609341385562,111.72451201227324,21.3448844171063,-5.987559785915419,0.10360074003768319,1
bci_recording_2026-03-22T00-08-23,1774138094.124,trigger,32.56195306777954,33.37878227233887,LOOKING_UP,LOOKING_UP,5.495264739476438,-5.2967271560656854,-0.8909087266904411,1.954425809731582,5.004781589399247,-4.968618181897629,-7.6392059968777914,18.70998841159993,0.08540860923353834,1
bci_recording_2026-03-22T00-08-23,1774138094.158,trigger,32.77818202972412,32.90557622909546,LOOKING_UP,LOOKING_UP,8.36753188843315,5.338401891617479,6.294499184370507,-12.114501759815987,151.21383255506993,78.57508082765607,14.479596547335442,-32.88391961841089,0.14159286295312984,1
bci_recording_2026-03-22T00-08-23,1774138094.191,trigger,32.88989067077637,32.85328388214111,LOOKING_UP,LOOKING_UP,-0.9614072722068687,1.9775295704457097,-5.262543056871395,-2.1930583119507,-5.1726872777644575,15.63227310774581,148.30147281479626,-51.74027818367986,0.1492742368792882,1
bci_recording_2026-03-22T00-08-23,1774138094.24,trigger,32.77238845825195,33.18862438201904,LOOKING_UP,LOOKING_UP,6.972592562176657,-4.667504342603619,-8.93971447046051,3.8322415114172386,109.1331598902592,54.49859927630402,61.74391627710188,54.539028388346274,0.17905121171935529,1
bci_recording_2026-03-22T00-08-23,1774138094.273,trigger,32.87126541137695,33.39388847351074,LOOKING_UP,LOOKING_UP,-9.165361654878566,-14.759332537117116,-21.482266568960327,30.973361654716978,-51.76765289759813,38.09817457597369,-72.46076910485873,-9.31033648680971,0.14865111205136874,1
bci_recording_2026-03-22T00-08-23,1774138094.3,trigger,32.585084438323975,33.06876182556152,LOOKING_UP,LOOKING_UP,6.483009020862811,-0.1645616371474282,-2.6122015660661972,0.9312892069543616,48.854687401280465,65.55588146272936,-3.549804833375454,71.6023163345856,0.20545576931018017,1
bci_recording_2026-03-22T00-08-23,1774138094.322,trigger,32.59242296218872,33.38551998138428,LOOKING_UP,LOOKING_UP,5.231256125790483,5.188201597243669,-2.6815768307531784,-13.052988155742954,86.18887021405709,42.4021826580808,-35.53842161168812,22.76247770251853,0.2243165205651694,1
bci_recording_2026-03-22T00-08-23,1774138094.377,trigger,32.83834934234619,33.20873022079468,LOOKING_UP,LOOKING_UP,8.457265410802412,-1.0834202558154824,6.990546318077243,-1.8214224264264185,-65.35029462358746,28.001399251056426,81.76860776575613,85.58116151464256,0.24591902351755088,1
bci_recording_2026-03-22T00-08-23,1774138094.398,trigger,33.03071737289429,32.72320747375488,LOOKING_UP,LOOKING_UP,9.802285149113475,-14.510979523357095,-14.863405299702336,3.0140629249976016,75.32643881765131,-133.40573028609253,84.25350252512649,17.63269856857581,0.26007435010194546,1
bci_recording_2026-03-22T00-08-23,1774138094.443,trigger,33.01022529602051,33.22945833206177,LOOKING_UP,LOOKING_UP,1.9413591067106732,-3.168177154628453,28.507108001448128,7.928097490375467,-26.144577106141526,64.48127323755797,13.710149597660621,-78.30920275458075,0.2802136545401789,1
bci_recording_2026-03-22T00-08-23,1774138094.464,trigger,32.81496047973633,33.60539674758911,LOOKING_UP,LOOKING_UP,-1.2749310785615875,-8.333613145334928,5.7706618637455165,1.2401876772846379,45.53344465207757,77.05171332639448,68.04278901004977,38.77346372041566,0.325505547507819,1
bci_recording_2026-03-22T00-08-23,1774138094.49,trigger,32.89403200149536,32.61589765548706,LOOKING_UP,LOOKING_UP,-15.201927383033517,2.155410751039343,-0.9894003081467875,1.2833964962684796,44.416788580556286,58.0288612922627,95.42419867867272,6.759600890403561,0.2874401292148464,1
